SOURCETABLE 200 OK
Server: NTRIP BKG Caster 2.0.36/2.0
Date: Tue, 29 Jun 2021 19:54:14 GMT
Connection: close
Content-Type: text/plain
Content-Length: 144611

STR;BRAN_RTCM3;BRAN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.18;-118.28;0;0;SEPTENTRIO POLAR X5;None;B;N;0;;
STR;BSRY_RTCM3;BSRY_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.92;-117.01;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;BUEG_RTCM3;BUEG_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.61;-120.20;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;BURN_RTCM3;BURN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;42.78;-117.84;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;BVPP_RTCM3;BVPP_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.16;-119.35;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CABL_RTCM3;CABL_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;42.84;-124.56;0;0;SEPT POLARX5;None;B;N;0;;
STR;CACT_RTCM3;CACT_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.66;-115.99;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CALN_RTCM3;CALN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-33.40;-70.54;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CAND_RTCM3;CAND_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.94;-120.43;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CARH_RTCM3;CARH_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.89;-120.43;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CASE_RTCM3;CASE_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.46;-117.40;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CAST_RTCM3;CAST_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;39.19;-110.68;0;0;SEPT POLARX5;None;B;N;0;;
STR;CAT2_RTCM3;CAT2_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.31;-118.33;0;0;SEPT POLARX5;None;B;N;0;;
STR;CAT3_RTCM3;CAT3_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.45;-118.48;0;0;SEPT POLARX5;None;B;N;0;;
STR;CBAA_RTCM3;CBAA_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-22.75;-68.45;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CBHS_RTCM3;CBHS_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.14;-118.63;0;0;SEPT POLARX5;None;B;N;0;;
STR;CCCC_RTCM3;CCCC_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.57;-117.67;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CCSN_RTCM3;CCSN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-33.46;-70.66;0;0;SEPT POLARX5;None;B;N;0;;
STR;CDLC_RTCM3;CDLC_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-22.19;-69.76;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CDMT_RTCM3;CDMT_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.83;-116.34;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CEDA_RTCM3;CEDA_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;40.68;-112.86;0;0;SEPT POLARX5;None;B;N;0;;
STR;CGUI_RTCM3;CGUI_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;NIC;12.98;-87.56;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CHDA_RTCM3;CHDA_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-33.99;-70.61;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CHIL_RTCM3;CHIL_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.33;-118.03;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;CHMS_RTCM3;CHMS_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.64;-117.83;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CHZZ_RTCM3;CHZZ_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;45.49;-123.98;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CIRX_RTCM3;CIRX_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.11;-118.94;0;0;SEPT POLARX5;None;B;N;0;;
STR;CIT1_RTCM3;CIT1_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.14;-118.13;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CJMS_RTCM3;CJMS_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.31;-117.48;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CLBD_RTCM3;CLBD_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.14;-117.31;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CLGO_RTCM3;CLGO_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;64.87;-147.86;0;0;SEPT POLARX5;None;B;N;0;;
STR;CLL1_RTCM3;CLL1_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-36.60;-72.08;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CMP9_RTCM3;CMP9_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.35;-118.41;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;CN00_RTCM3;CN00_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;ATG;17.67;-61.79;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN05_RTCM3;CN05_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;DOM;18.56;-68.36;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN06_RTCM3;CN06_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;DOM;18.79;-70.66;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN12_RTCM3;CN12_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;JAM;18.00;-76.75;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN13_RTCM3;CN13_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;BHS;24.07;-74.53;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN14_RTCM3;CN14_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;BHS;20.98;-73.68;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN19_RTCM3;CN19_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;;12.61;-70.05;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN27_RTCM3;CN27_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;;19.67;-69.94;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN40_RTCM3;CN40_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CUW;12.18;-68.96;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CN55_RTCM3;CN55_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;PAN;8.24;-80.54;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CNG2_RTCM3;CNG2_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;NIC;12.50;-86.70;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CNPP_RTCM3;CNPP_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;33.86;-117.61;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;COAG_RTCM3;COAG_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;32.86;-115.12;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;COKG_RTCM3;COKG_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;32.85;-115.73;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;CONN_RTCM3;CONN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;;11.56;-85.63;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CONS_RTCM3;CONS_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-35.33;-72.41;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;COPR_RTCM3;COPR_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.41;-119.88;0;0;SEPT POLARX5;None;B;N;0;;
STR;CORV_RTCM3;CORV_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;44.59;-123.30;0;0;SEPT POLARX5;None;B;N;0;;
STR;COSO_RTCM3;COSO_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.98;-117.81;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CPBN_RTCM3;CPBN_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;35.07;-117.57;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CPXX_RTCM3;CPXX_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;46.84;-122.26;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CRBT_RTCM3;CRBT_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;35.79;-120.75;0;0;SEPT POLARX5;None;B;N;0;;
STR;CRFP_RTCM3;CRFP_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.04;-117.10;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CRGG_RTCM3;CRGG_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;35.24;-119.72;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CRLR_RTCM3;CRLR_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;;18.42;-68.94;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CRRS_RTCM3;CRRS_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;33.07;-115.74;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CRU1_RTCM3;CRU1_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.03;-119.78;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CSCI_RTCM3;CSCI_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.17;-119.04;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CSDH_RTCM3;CSDH_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;33.86;-118.26;0;0;TOPCON NET-G3A;None;B;N;0;;
STR;CSN1_RTCM3;CSN1_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.25;-118.52;0;0;SEPTENTRIO POLAR X5;None;B;N;0;;
STR;CSOM_RTCM3;CSOM_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;CHL;-52.78;-69.22;0;0;TRIMBLE NETR9;None;B;N;0;;
STR;CSST_RTCM3;CSST_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS;UNAVCO;USA;34.41;-119.37;0;0;TRIMBLE NETRS;None;B;N;0;;
STR;CTDM_RTCM3;CTDM_RTCM3;RTCM 3.1;1004(1),1005(60),1007(60),1012(1),1033(60);2;GPS+GLO;UNAVCO;USA;34.52;-118.61;0;0;SEPT POLARX5;None;B;N;0;;
